dimension,median,q25,q75,n,metric,panel,method,median_ari,median_ari_2d,median_ari_50d,delta_50d_minus_2d,dataset_or_summary,pca50_minus_direct_ari,hvg_requested,source,work_package,dataset_id,seed,runtime_seconds,records,methods,median_sensitivity,family
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,16.29461979866028,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,14.40675163269043,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,16.338985204696655,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,12.746489524841309,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,13.495034456253052,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,12.36352252960205,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,24.66331267356873,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,21.243018865585327,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,21.82042551040649,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,23.49288988113404,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,20.60172462463379,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,22.31196236610413,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,39.66463470458984,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,39.37645483016968,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,42.47632694244385,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,30.55774068832397,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,39.09742641448975,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,37.19150996208191,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,18.16124963760376,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,18.121856212615967,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,15.791366815567017,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,14.626096963882446,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,14.2785382270813,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,13.942094326019289,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,38.65825319290161,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,29.013925790786743,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,27.27378940582276,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,28.508952617645264,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,25.05030202865601,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,30.994446516036987,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,39.192957162857056,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,38.96812605857849,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,28.348915100097656,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,34.47391319274902,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,27.066972017288208,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,30.118826150894165,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,12.336729764938354,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,14.777769327163696,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,14.776858568191528,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,11.506390571594238,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,12.254462003707886,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,11.525641441345217,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,20.708037853240967,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,23.391252279281616,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,15.957660913467407,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,17.76113510131836,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,21.82874250411988,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,9.349806308746338,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,35.60402321815491,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,30.31098890304565,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,35.552042961120605,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,30.275254726409912,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,33.43447995185852,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,38.3368456363678,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,18.2331702709198,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,19.492292881011963,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,17.0045382976532,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,17.875183582305908,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,12.196918964385986,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,13.934680461883543,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,28.423064470291138,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,36.34648585319519,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,32.73106598854065,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,33.23884606361389,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,40.66970181465149,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,37.45547151565552,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,44.6485595703125,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,56.36527299880981,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,61.636857748031616,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,55.87552309036255,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,54.68909525871277,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,45.06208205223084,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,10.879019975662231,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,9.778233051300049,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,8.195333480834961,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,7.62443470954895,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,6.667505025863648,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,6.365848779678345,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,17.270429611206055,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,16.246759176254272,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,8.815797328948975,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,12.6449933052063,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,5.29230260848999,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,14.71271538734436,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,23.232451677322388,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,14.277997493743896,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,20.52261710166931,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,21.899497032165527,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,12.488842010498049,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,20.942381620407104,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,8.516098976135254,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,8.893317937850952,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,8.817942380905151,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,6.74452805519104,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,7.554934024810791,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,7.276596784591675,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,11.718693017959597,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,14.203998804092407,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,11.009920835494995,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,13.984465837478638,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,5.6700215339660645,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,14.424564123153688,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,25.67171025276184,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,23.00225687026977,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,16.270540952682495,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,23.294071912765503,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,21.18700337409973,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,22.7402126789093,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,11.10405158996582,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,11.943167686462402,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,11.485611200332642,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,9.791662454605104,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,9.99486255645752,,,,
2,,,,,,f,UMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,7.2866716384887695,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,23.95598697662353,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,14.99286150932312,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,9.892482042312622,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,16.871687650680542,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,17.16136884689331,,,,
2,,,,,,f,PaCMAP,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,15.824674606323242,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,39.85091948509216,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,27.172719478607178,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,27.95776915550232,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,15.9536235332489,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,17.60872459411621,,,,
2,,,,,,f,PHATE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,17.61258339881897,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,9.6061053276062,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,8.164714574813843,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,7.828842401504517,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,default,0.0,5.093891620635986,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,default,1.0,8.805766105651855,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,default,2.0,9.127793073654177,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,8.601711988449097,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,7.755093812942505,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,8.62453317642212,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,0.0,7.415694236755371,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,1.0,7.981976509094238,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_7,2.0,7.838461875915527,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,9.045365571975708,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,11.959694385528564,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,9.82943630218506,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,0.0,9.936450958251951,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,1.0,7.829478740692139,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_11,2.0,8.15133810043335,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,11.994994640350342,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,11.154390096664429,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,10.846315622329712,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,0.0,5.612033843994141,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,1.0,13.787229061126707,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,celltype_15,2.0,8.82498049736023,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,11.48567032814026,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,9.417154788970947,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,24.02963399887085,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,0.0,21.526010751724243,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,1.0,14.673630714416504,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,dropout_0,2.0,11.97001814842224,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,13.847140789031982,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,6.232086896896362,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,21.38858222961425,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,0.0,20.03248786926269,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,1.0,13.877863883972168,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,batch_1.0,2.0,13.489566802978516,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,13.880833864212036,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,7.25914192199707,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,31.102614402771,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,0.0,13.072552680969238,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,1.0,10.718348741531372,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5k,2.0,10.937926530838013,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,13.110332250595093,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,5.499597072601318,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,7.058776140213013,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,0.0,6.452061176300049,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,1.0,6.713168144226074,,,,
2,,,,,,f,t-SNE,,,,,,,,workflow,Visualization-workflow comparison,gene_5w,2.0,4.680262804031372,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,3.3670196533203125,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,3.3686318397521973,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,3.372530221939087,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,0.8575949668884277,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,0.7535083293914795,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,0.8869874477386475,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,4.9751293659210205,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,4.920719385147095,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,4.910691499710083,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,5.918675422668457,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,5.90894079208374,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,5.8735432624816895,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,4.8606486320495605,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,4.78040075302124,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,4.803359270095825,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,3.781818628311157,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,3.4397547245025635,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,3.389303207397461,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,5.67254900932312,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,5.657283544540405,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,5.61552095413208,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,0.8525667190551758,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,0.7414596080780029,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,0.8754887580871582,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,4.945050954818726,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,5.010423898696899,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,5.0316383838653564,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,8.344241857528687,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,8.351288557052612,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,8.354653596878052,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,5.498258590698242,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,5.6005284786224365,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,5.6809632778167725,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,3.454094171524048,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,3.499530076980591,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,3.5051074028015137,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,9.727142810821531,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,9.620622873306274,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,9.639684200286863,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,0.8998651504516602,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,0.9038684368133544,,,,
20,,,,,,f,PCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,0.846858024597168,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,5.132413864135742,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,5.010619640350342,,,,
2,,,,,,f,UMAP,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,4.994884729385376,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,14.924490928649902,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,14.880489349365234,,,,
20,,,,,,f,scGBM,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,14.953068494796751,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,7.6561949253082275,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,7.693587064743042,,,,
20,,,,,,f,scVI,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,7.630404710769653,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,3.600269079208374,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,3.4708328247070312,,,,
2,,,,,,f,t-SNE,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,2.0,3.60269832611084,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,0.0,14.42035436630249,,,,
20,,,,,,f,GLMPCA,,,,,,,,hvg,Input-gene sensitivity,batch_1.0,1.0,14.482177019119264,,,,
