method_raw,value,method_id,parent_method,dataset_category,dataset_id,clustering_algorithm,metric,method_order,collection,sim_axis
PCA,0.51,PCA,PCA,TI,trophectoderm,louvain,SIL,0,trajectory,other
PCA,0.45,PCA,PCA,TI,trophectoderm,spectral,ARI,0,trajectory,other
PCA,0.6,PCA,PCA,TI,trophectoderm,spectral,COMP,0,trajectory,other
PCA,0.7,PCA,PCA,TI,trophectoderm,spectral,HOMO,0,trajectory,other
PCA,0.65,PCA,PCA,TI,trophectoderm,spectral,NMI,0,trajectory,other
PCA,0.29,PCA,PCA,TI,trophectoderm,spectral,SIL,0,trajectory,other
PCA,0.02,PCA,PCA,VASC,Baron,kmeans,ARI,0,VASC,other
PCA,0.02,PCA,PCA,VASC,Baron,kmeans,COMP,0,VASC,other
PCA,0.03,PCA,PCA,VASC,Baron,kmeans,HOMO,0,VASC,other
PCA,0.02,PCA,PCA,VASC,Baron,kmeans,NMI,0,VASC,other
PCA,0.4,PCA,PCA,VASC,Baron,kmeans,SIL,0,VASC,other
PCA,0.0,PCA,PCA,VASC,Baron,louvain,ARI,0,VASC,other
PCA,0.03,PCA,PCA,VASC,Baron,louvain,COMP,0,VASC,other
PCA,0.07,PCA,PCA,VASC,Baron,louvain,HOMO,0,VASC,other
PCA,0.04,PCA,PCA,VASC,Baron,louvain,NMI,0,VASC,other
PCA,0.17,PCA,PCA,VASC,Baron,louvain,SIL,0,VASC,other
PCA,0.01,PCA,PCA,VASC,Baron,spectral,ARI,0,VASC,other
PCA,0.02,PCA,PCA,VASC,Baron,spectral,COMP,0,VASC,other
PCA,0.03,PCA,PCA,VASC,Baron,spectral,HOMO,0,VASC,other
PCA,0.03,PCA,PCA,VASC,Baron,spectral,NMI,0,VASC,other
PCA,0.31,PCA,PCA,VASC,Baron,spectral,SIL,0,VASC,other
PCA,1.0,PCA,PCA,VASC,Biase,kmeans,ARI,0,VASC,other
PCA,1.0,PCA,PCA,VASC,Biase,kmeans,COMP,0,VASC,other
PCA,1.0,PCA,PCA,VASC,Biase,kmeans,HOMO,0,VASC,other
PCA,1.0,PCA,PCA,VASC,Biase,kmeans,NMI,0,VASC,other
PCA,0.76,PCA,PCA,VASC,Biase,kmeans,SIL,0,VASC,other
PCA,0.61,PCA,PCA,VASC,Biase,louvain,ARI,0,VASC,other
PCA,0.81,PCA,PCA,VASC,Biase,louvain,COMP,0,VASC,other
PCA,0.66,PCA,PCA,VASC,Biase,louvain,HOMO,0,VASC,other
PCA,0.73,PCA,PCA,VASC,Biase,louvain,NMI,0,VASC,other
PCA,0.48,PCA,PCA,VASC,Biase,louvain,SIL,0,VASC,other
PCA,0.59,PCA,PCA,VASC,Biase,spectral,ARI,0,VASC,other
PCA,0.7,PCA,PCA,VASC,Biase,spectral,COMP,0,VASC,other
PCA,0.75,PCA,PCA,VASC,Biase,spectral,HOMO,0,VASC,other
PCA,0.72,PCA,PCA,VASC,Biase,spectral,NMI,0,VASC,other
PCA,0.41,PCA,PCA,VASC,Biase,spectral,SIL,0,VASC,other
PCA,0.75,PCA,PCA,VASC,Goolam,kmeans,ARI,0,VASC,other
PCA,0.79,PCA,PCA,VASC,Goolam,kmeans,COMP,0,VASC,other
PCA,0.92,PCA,PCA,VASC,Goolam,kmeans,HOMO,0,VASC,other
PCA,0.85,PCA,PCA,VASC,Goolam,kmeans,NMI,0,VASC,other
PCA,0.63,PCA,PCA,VASC,Goolam,kmeans,SIL,0,VASC,other
PCA,0.5,PCA,PCA,VASC,Goolam,louvain,ARI,0,VASC,other
PCA,0.63,PCA,PCA,VASC,Goolam,louvain,COMP,0,VASC,other
PCA,0.89,PCA,PCA,VASC,Goolam,louvain,HOMO,0,VASC,other
PCA,0.74,PCA,PCA,VASC,Goolam,louvain,NMI,0,VASC,other
PCA,0.48,PCA,PCA,VASC,Goolam,louvain,SIL,0,VASC,other
PCA,0.65,PCA,PCA,VASC,Goolam,spectral,ARI,0,VASC,other
PCA,0.72,PCA,PCA,VASC,Goolam,spectral,COMP,0,VASC,other
PCA,0.89,PCA,PCA,VASC,Goolam,spectral,HOMO,0,VASC,other
PCA,0.8,PCA,PCA,VASC,Goolam,spectral,NMI,0,VASC,other
PCA,0.51,PCA,PCA,VASC,Goolam,spectral,SIL,0,VASC,other
PCA,0.21,PCA,PCA,VASC,Xin,kmeans,ARI,0,VASC,other
PCA,0.3,PCA,PCA,VASC,Xin,kmeans,COMP,0,VASC,other
PCA,0.23,PCA,PCA,VASC,Xin,kmeans,HOMO,0,VASC,other
PCA,0.26,PCA,PCA,VASC,Xin,kmeans,NMI,0,VASC,other
PCA,0.49,PCA,PCA,VASC,Xin,kmeans,SIL,0,VASC,other
PCA,0.05,PCA,PCA,VASC,Xin,louvain,ARI,0,VASC,other
PCA,0.14,PCA,PCA,VASC,Xin,louvain,COMP,0,VASC,other
PCA,0.35,PCA,PCA,VASC,Xin,louvain,HOMO,0,VASC,other
PCA,0.2,PCA,PCA,VASC,Xin,louvain,NMI,0,VASC,other
PCA,0.21,PCA,PCA,VASC,Xin,louvain,SIL,0,VASC,other
PCA,0.1,PCA,PCA,VASC,Xin,spectral,ARI,0,VASC,other
PCA,0.19,PCA,PCA,VASC,Xin,spectral,COMP,0,VASC,other
PCA,0.31,PCA,PCA,VASC,Xin,spectral,HOMO,0,VASC,other
PCA,0.24,PCA,PCA,VASC,Xin,spectral,NMI,0,VASC,other
PCA,0.3,PCA,PCA,VASC,Xin,spectral,SIL,0,VASC,other
PCA,0.44,PCA,PCA,VASC,Zeisel,kmeans,ARI,0,VASC,other
PCA,0.55,PCA,PCA,VASC,Zeisel,kmeans,COMP,0,VASC,other
PCA,0.53,PCA,PCA,VASC,Zeisel,kmeans,HOMO,0,VASC,other
PCA,0.54,PCA,PCA,VASC,Zeisel,kmeans,NMI,0,VASC,other
PCA,0.62,PCA,PCA,VASC,Zeisel,kmeans,SIL,0,VASC,other
PCA,0.11,PCA,PCA,VASC,Zeisel,louvain,ARI,0,VASC,other
PCA,0.31,PCA,PCA,VASC,Zeisel,louvain,COMP,0,VASC,other
PCA,0.63,PCA,PCA,VASC,Zeisel,louvain,HOMO,0,VASC,other
PCA,0.42,PCA,PCA,VASC,Zeisel,louvain,NMI,0,VASC,other
PCA,0.23,PCA,PCA,VASC,Zeisel,louvain,SIL,0,VASC,other
PCA,0.29,PCA,PCA,VASC,Zeisel,spectral,ARI,0,VASC,other
PCA,0.43,PCA,PCA,VASC,Zeisel,spectral,COMP,0,VASC,other
PCA,0.52,PCA,PCA,VASC,Zeisel,spectral,HOMO,0,VASC,other
PCA,0.47,PCA,PCA,VASC,Zeisel,spectral,NMI,0,VASC,other
PCA,0.3,PCA,PCA,VASC,Zeisel,spectral,SIL,0,VASC,other
PCA,0.65,PCA,PCA,VASC,yan,kmeans,ARI,0,VASC,other
PCA,0.77,PCA,PCA,VASC,yan,kmeans,COMP,0,VASC,other
PCA,0.78,PCA,PCA,VASC,yan,kmeans,HOMO,0,VASC,other
PCA,0.77,PCA,PCA,VASC,yan,kmeans,NMI,0,VASC,other
PCA,0.75,PCA,PCA,VASC,yan,kmeans,SIL,0,VASC,other
PCA,0.79,PCA,PCA,VASC,yan,louvain,ARI,0,VASC,other
PCA,0.9,PCA,PCA,VASC,yan,louvain,COMP,0,VASC,other
PCA,0.75,PCA,PCA,VASC,yan,louvain,HOMO,0,VASC,other
PCA,0.82,PCA,PCA,VASC,yan,louvain,NMI,0,VASC,other
PCA,0.74,PCA,PCA,VASC,yan,louvain,SIL,0,VASC,other
PCA,0.58,PCA,PCA,VASC,yan,spectral,ARI,0,VASC,other
PCA,0.74,PCA,PCA,VASC,yan,spectral,COMP,0,VASC,other
PCA,0.78,PCA,PCA,VASC,yan,spectral,HOMO,0,VASC,other
PCA,0.76,PCA,PCA,VASC,yan,spectral,NMI,0,VASC,other
PCA,0.65,PCA,PCA,VASC,yan,spectral,SIL,0,VASC,other
PCA,0.52,PCA,PCA,benchmarker,Baron_mouse,kmeans,ARI,0,curated,other
PCA,0.59,PCA,PCA,benchmarker,Baron_mouse,kmeans,COMP,0,curated,other
PCA,0.6,PCA,PCA,benchmarker,Baron_mouse,kmeans,HOMO,0,curated,other
PCA,0.6,PCA,PCA,benchmarker,Baron_mouse,kmeans,NMI,0,curated,other
PCA,0.46,PCA,PCA,benchmarker,Baron_mouse,kmeans,SIL,0,curated,other
PCA,0.12,PCA,PCA,benchmarker,Baron_mouse,louvain,ARI,0,curated,other
PCA,0.34,PCA,PCA,benchmarker,Baron_mouse,louvain,COMP,0,curated,other
PCA,0.65,PCA,PCA,benchmarker,Baron_mouse,louvain,HOMO,0,curated,other
PCA,0.44,PCA,PCA,benchmarker,Baron_mouse,louvain,NMI,0,curated,other
PCA,0.28,PCA,PCA,benchmarker,Baron_mouse,louvain,SIL,0,curated,other
PCA,0.19,PCA,PCA,benchmarker,Baron_mouse,spectral,ARI,0,curated,other
PCA,0.4,PCA,PCA,benchmarker,Baron_mouse,spectral,COMP,0,curated,other
PCA,0.6,PCA,PCA,benchmarker,Baron_mouse,spectral,HOMO,0,curated,other
PCA,0.48,PCA,PCA,benchmarker,Baron_mouse,spectral,NMI,0,curated,other
PCA,0.31,PCA,PCA,benchmarker,Baron_mouse,spectral,SIL,0,curated,other
PCA,0.33,PCA,PCA,benchmarker,Darmanis,kmeans,ARI,0,curated,other
PCA,0.45,PCA,PCA,benchmarker,Darmanis,kmeans,COMP,0,curated,other
PCA,0.36,PCA,PCA,benchmarker,Darmanis,kmeans,HOMO,0,curated,other
PCA,0.4,PCA,PCA,benchmarker,Darmanis,kmeans,NMI,0,curated,other
PCA,0.41,PCA,PCA,benchmarker,Darmanis,kmeans,SIL,0,curated,other
PCA,0.28,PCA,PCA,benchmarker,Darmanis,louvain,ARI,0,curated,other
PCA,0.43,PCA,PCA,benchmarker,Darmanis,louvain,COMP,0,curated,other
PCA,0.57,PCA,PCA,benchmarker,Darmanis,louvain,HOMO,0,curated,other
PCA,0.49,PCA,PCA,benchmarker,Darmanis,louvain,NMI,0,curated,other
PCA,0.28,PCA,PCA,benchmarker,Darmanis,louvain,SIL,0,curated,other
PCA,0.32,PCA,PCA,benchmarker,Darmanis,spectral,ARI,0,curated,other
PCA,0.47,PCA,PCA,benchmarker,Darmanis,spectral,COMP,0,curated,other
PCA,0.52,PCA,PCA,benchmarker,Darmanis,spectral,HOMO,0,curated,other
PCA,0.49,PCA,PCA,benchmarker,Darmanis,spectral,NMI,0,curated,other
PCA,0.29,PCA,PCA,benchmarker,Darmanis,spectral,SIL,0,curated,other
PCA,0.33,PCA,PCA,benchmarker,Pancreatic,kmeans,ARI,0,curated,other
PCA,0.61,PCA,PCA,benchmarker,Pancreatic,kmeans,COMP,0,curated,other
PCA,0.56,PCA,PCA,benchmarker,Pancreatic,kmeans,HOMO,0,curated,other
PCA,0.58,PCA,PCA,benchmarker,Pancreatic,kmeans,NMI,0,curated,other
PCA,0.4,PCA,PCA,benchmarker,Pancreatic,kmeans,SIL,0,curated,other
PCA,0.33,PCA,PCA,benchmarker,Pancreatic,louvain,ARI,0,curated,other
PCA,0.5,PCA,PCA,benchmarker,Pancreatic,louvain,COMP,0,curated,other
PCA,0.42,PCA,PCA,benchmarker,Pancreatic,louvain,HOMO,0,curated,other
PCA,0.45,PCA,PCA,benchmarker,Pancreatic,louvain,NMI,0,curated,other
PCA,0.22,PCA,PCA,benchmarker,Pancreatic,louvain,SIL,0,curated,other
PCA,0.4,PCA,PCA,benchmarker,Pancreatic,spectral,ARI,0,curated,other
PCA,0.53,PCA,PCA,benchmarker,Pancreatic,spectral,COMP,0,curated,other
PCA,0.57,PCA,PCA,benchmarker,Pancreatic,spectral,HOMO,0,curated,other
PCA,0.55,PCA,PCA,benchmarker,Pancreatic,spectral,NMI,0,curated,other
PCA,0.43,PCA,PCA,benchmarker,Pancreatic,spectral,SIL,0,curated,other
PCA,0.23,PCA,PCA,benchmarker,Silver,kmeans,ARI,0,curated,other
PCA,0.4,PCA,PCA,benchmarker,Silver,kmeans,COMP,0,curated,other
PCA,0.39,PCA,PCA,benchmarker,Silver,kmeans,HOMO,0,curated,other
PCA,0.39,PCA,PCA,benchmarker,Silver,kmeans,NMI,0,curated,other
PCA,0.4,PCA,PCA,benchmarker,Silver,kmeans,SIL,0,curated,other
PCA,0.15,PCA,PCA,benchmarker,Silver,louvain,ARI,0,curated,other
PCA,0.27,PCA,PCA,benchmarker,Silver,louvain,COMP,0,curated,other
PCA,0.42,PCA,PCA,benchmarker,Silver,louvain,HOMO,0,curated,other
PCA,0.33,PCA,PCA,benchmarker,Silver,louvain,NMI,0,curated,other
PCA,0.25,PCA,PCA,benchmarker,Silver,louvain,SIL,0,curated,other
PCA,0.24,PCA,PCA,benchmarker,Silver,spectral,ARI,0,curated,other
PCA,0.37,PCA,PCA,benchmarker,Silver,spectral,COMP,0,curated,other
PCA,0.39,PCA,PCA,benchmarker,Silver,spectral,HOMO,0,curated,other
PCA,0.38,PCA,PCA,benchmarker,Silver,spectral,NMI,0,curated,other
PCA,0.35,PCA,PCA,benchmarker,Silver,spectral,SIL,0,curated,other
PCA,0.63,PCA,PCA,benchmarker,Zhengmix4eq,kmeans,ARI,0,curated,other
PCA,0.85,PCA,PCA,benchmarker,Zhengmix4eq,kmeans,COMP,0,curated,other
PCA,0.73,PCA,PCA,benchmarker,Zhengmix4eq,kmeans,HOMO,0,curated,other
PCA,0.79,PCA,PCA,benchmarker,Zhengmix4eq,kmeans,NMI,0,curated,other
PCA,0.7,PCA,PCA,benchmarker,Zhengmix4eq,kmeans,SIL,0,curated,other
PCA,0.11,PCA,PCA,benchmarker,Zhengmix4eq,louvain,ARI,0,curated,other
PCA,0.3,PCA,PCA,benchmarker,Zhengmix4eq,louvain,COMP,0,curated,other
PCA,0.84,PCA,PCA,benchmarker,Zhengmix4eq,louvain,HOMO,0,curated,other
PCA,0.45,PCA,PCA,benchmarker,Zhengmix4eq,louvain,NMI,0,curated,other
PCA,0.18,PCA,PCA,benchmarker,Zhengmix4eq,louvain,SIL,0,curated,other
PCA,0.79,PCA,PCA,benchmarker,Zhengmix4eq,spectral,ARI,0,curated,other
PCA,0.82,PCA,PCA,benchmarker,Zhengmix4eq,spectral,COMP,0,curated,other
PCA,0.81,PCA,PCA,benchmarker,Zhengmix4eq,spectral,HOMO,0,curated,other
PCA,0.82,PCA,PCA,benchmarker,Zhengmix4eq,spectral,NMI,0,curated,other
PCA,0.61,PCA,PCA,benchmarker,Zhengmix4eq,spectral,SIL,0,curated,other
PCA,0.15,PCA,PCA,scDesign3,ACINAR,kmeans,ARI,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,ACINAR,kmeans,COMP,0,scDesign3,other
PCA,0.3,PCA,PCA,scDesign3,ACINAR,kmeans,HOMO,0,scDesign3,other
PCA,0.31,PCA,PCA,scDesign3,ACINAR,kmeans,NMI,0,scDesign3,other
PCA,0.35,PCA,PCA,scDesign3,ACINAR,kmeans,SIL,0,scDesign3,other
PCA,0.1,PCA,PCA,scDesign3,ACINAR,louvain,ARI,0,scDesign3,other
PCA,0.26,PCA,PCA,scDesign3,ACINAR,louvain,COMP,0,scDesign3,other
PCA,0.43,PCA,PCA,scDesign3,ACINAR,louvain,HOMO,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,ACINAR,louvain,NMI,0,scDesign3,other
PCA,0.26,PCA,PCA,scDesign3,ACINAR,louvain,SIL,0,scDesign3,other
PCA,0.17,PCA,PCA,scDesign3,ACINAR,spectral,ARI,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,ACINAR,spectral,COMP,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,ACINAR,spectral,HOMO,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,ACINAR,spectral,NMI,0,scDesign3,other
PCA,0.3,PCA,PCA,scDesign3,ACINAR,spectral,SIL,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,ATAC,kmeans,ARI,0,scDesign3,other
PCA,0.45,PCA,PCA,scDesign3,ATAC,kmeans,COMP,0,scDesign3,other
PCA,0.49,PCA,PCA,scDesign3,ATAC,kmeans,HOMO,0,scDesign3,other
PCA,0.47,PCA,PCA,scDesign3,ATAC,kmeans,NMI,0,scDesign3,other
PCA,0.44,PCA,PCA,scDesign3,ATAC,kmeans,SIL,0,scDesign3,other
PCA,0.04,PCA,PCA,scDesign3,ATAC,louvain,ARI,0,scDesign3,other
PCA,0.27,PCA,PCA,scDesign3,ATAC,louvain,COMP,0,scDesign3,other
PCA,0.6,PCA,PCA,scDesign3,ATAC,louvain,HOMO,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,ATAC,louvain,NMI,0,scDesign3,other
PCA,0.19,PCA,PCA,scDesign3,ATAC,louvain,SIL,0,scDesign3,other
PCA,0.18,PCA,PCA,scDesign3,ATAC,spectral,ARI,0,scDesign3,other
PCA,0.39,PCA,PCA,scDesign3,ATAC,spectral,COMP,0,scDesign3,other
PCA,0.5,PCA,PCA,scDesign3,ATAC,spectral,HOMO,0,scDesign3,other
PCA,0.44,PCA,PCA,scDesign3,ATAC,spectral,NMI,0,scDesign3,other
PCA,0.35,PCA,PCA,scDesign3,ATAC,spectral,SIL,0,scDesign3,other
PCA,0.19,PCA,PCA,scDesign3,BATCH,kmeans,ARI,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,BATCH,kmeans,COMP,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,BATCH,kmeans,HOMO,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,BATCH,kmeans,NMI,0,scDesign3,other
PCA,0.47,PCA,PCA,scDesign3,BATCH,kmeans,SIL,0,scDesign3,other
PCA,0.05,PCA,PCA,scDesign3,BATCH,louvain,ARI,0,scDesign3,other
PCA,0.23,PCA,PCA,scDesign3,BATCH,louvain,COMP,0,scDesign3,other
PCA,0.56,PCA,PCA,scDesign3,BATCH,louvain,HOMO,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,BATCH,louvain,NMI,0,scDesign3,other
PCA,0.21,PCA,PCA,scDesign3,BATCH,louvain,SIL,0,scDesign3,other
PCA,0.22,PCA,PCA,scDesign3,BATCH,spectral,ARI,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,BATCH,spectral,COMP,0,scDesign3,other
PCA,0.47,PCA,PCA,scDesign3,BATCH,spectral,HOMO,0,scDesign3,other
PCA,0.41,PCA,PCA,scDesign3,BATCH,spectral,NMI,0,scDesign3,other
PCA,0.35,PCA,PCA,scDesign3,BATCH,spectral,SIL,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,CITE,kmeans,ARI,0,scDesign3,other
PCA,0.53,PCA,PCA,scDesign3,CITE,kmeans,COMP,0,scDesign3,other
PCA,0.55,PCA,PCA,scDesign3,CITE,kmeans,HOMO,0,scDesign3,other
PCA,0.54,PCA,PCA,scDesign3,CITE,kmeans,NMI,0,scDesign3,other
PCA,0.47,PCA,PCA,scDesign3,CITE,kmeans,SIL,0,scDesign3,other
PCA,0.08,PCA,PCA,scDesign3,CITE,louvain,ARI,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,CITE,louvain,COMP,0,scDesign3,other
PCA,0.67,PCA,PCA,scDesign3,CITE,louvain,HOMO,0,scDesign3,other
PCA,0.43,PCA,PCA,scDesign3,CITE,louvain,NMI,0,scDesign3,other
PCA,0.19,PCA,PCA,scDesign3,CITE,louvain,SIL,0,scDesign3,other
PCA,0.26,PCA,PCA,scDesign3,CITE,spectral,ARI,0,scDesign3,other
PCA,0.45,PCA,PCA,scDesign3,CITE,spectral,COMP,0,scDesign3,other
PCA,0.56,PCA,PCA,scDesign3,CITE,spectral,HOMO,0,scDesign3,other
PCA,0.5,PCA,PCA,scDesign3,CITE,spectral,NMI,0,scDesign3,other
PCA,0.28,PCA,PCA,scDesign3,CITE,spectral,SIL,0,scDesign3,other
PCA,0.15,PCA,PCA,scDesign3,EMBYRO,kmeans,ARI,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,EMBYRO,kmeans,COMP,0,scDesign3,other
PCA,0.26,PCA,PCA,scDesign3,EMBYRO,kmeans,HOMO,0,scDesign3,other
PCA,0.29,PCA,PCA,scDesign3,EMBYRO,kmeans,NMI,0,scDesign3,other
PCA,0.51,PCA,PCA,scDesign3,EMBYRO,kmeans,SIL,0,scDesign3,other
PCA,0.11,PCA,PCA,scDesign3,EMBYRO,louvain,ARI,0,scDesign3,other
PCA,0.25,PCA,PCA,scDesign3,EMBYRO,louvain,COMP,0,scDesign3,other
PCA,0.48,PCA,PCA,scDesign3,EMBYRO,louvain,HOMO,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,EMBYRO,louvain,NMI,0,scDesign3,other
PCA,0.29,PCA,PCA,scDesign3,EMBYRO,louvain,SIL,0,scDesign3,other
PCA,0.16,PCA,PCA,scDesign3,EMBYRO,spectral,ARI,0,scDesign3,other
PCA,0.28,PCA,PCA,scDesign3,EMBYRO,spectral,COMP,0,scDesign3,other
PCA,0.29,PCA,PCA,scDesign3,EMBYRO,spectral,HOMO,0,scDesign3,other
PCA,0.28,PCA,PCA,scDesign3,EMBYRO,spectral,NMI,0,scDesign3,other
PCA,0.28,PCA,PCA,scDesign3,EMBYRO,spectral,SIL,0,scDesign3,other
PCA,0.1,PCA,PCA,scDesign3,IFNB,kmeans,ARI,0,scDesign3,other
PCA,0.34,PCA,PCA,scDesign3,IFNB,kmeans,COMP,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,IFNB,kmeans,HOMO,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,IFNB,kmeans,NMI,0,scDesign3,other
PCA,0.42,PCA,PCA,scDesign3,IFNB,kmeans,SIL,0,scDesign3,other
PCA,0.03,PCA,PCA,scDesign3,IFNB,louvain,ARI,0,scDesign3,other
PCA,0.2,PCA,PCA,scDesign3,IFNB,louvain,COMP,0,scDesign3,other
PCA,0.48,PCA,PCA,scDesign3,IFNB,louvain,HOMO,0,scDesign3,other
PCA,0.29,PCA,PCA,scDesign3,IFNB,louvain,NMI,0,scDesign3,other
PCA,0.18,PCA,PCA,scDesign3,IFNB,louvain,SIL,0,scDesign3,other
PCA,0.17,PCA,PCA,scDesign3,IFNB,spectral,ARI,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,IFNB,spectral,COMP,0,scDesign3,other
PCA,0.39,PCA,PCA,scDesign3,IFNB,spectral,HOMO,0,scDesign3,other
PCA,0.35,PCA,PCA,scDesign3,IFNB,spectral,NMI,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,IFNB,spectral,SIL,0,scDesign3,other
PCA,0.26,PCA,PCA,scDesign3,MARROW,kmeans,ARI,0,scDesign3,other
PCA,0.42,PCA,PCA,scDesign3,MARROW,kmeans,COMP,0,scDesign3,other
PCA,0.42,PCA,PCA,scDesign3,MARROW,kmeans,HOMO,0,scDesign3,other
PCA,0.42,PCA,PCA,scDesign3,MARROW,kmeans,NMI,0,scDesign3,other
PCA,0.5,PCA,PCA,scDesign3,MARROW,kmeans,SIL,0,scDesign3,other
PCA,0.08,PCA,PCA,scDesign3,MARROW,louvain,ARI,0,scDesign3,other
PCA,0.22,PCA,PCA,scDesign3,MARROW,louvain,COMP,0,scDesign3,other
PCA,0.76,PCA,PCA,scDesign3,MARROW,louvain,HOMO,0,scDesign3,other
PCA,0.35,PCA,PCA,scDesign3,MARROW,louvain,NMI,0,scDesign3,other
PCA,0.27,PCA,PCA,scDesign3,MARROW,louvain,SIL,0,scDesign3,other
PCA,0.46,PCA,PCA,scDesign3,MARROW,spectral,ARI,0,scDesign3,other
PCA,0.51,PCA,PCA,scDesign3,MARROW,spectral,COMP,0,scDesign3,other
PCA,0.54,PCA,PCA,scDesign3,MARROW,spectral,HOMO,0,scDesign3,other
PCA,0.52,PCA,PCA,scDesign3,MARROW,spectral,NMI,0,scDesign3,other
PCA,0.5,PCA,PCA,scDesign3,MARROW,spectral,SIL,0,scDesign3,other
PCA,0.18,PCA,PCA,scDesign3,MOBSC,kmeans,ARI,0,scDesign3,other
PCA,0.28,PCA,PCA,scDesign3,MOBSC,kmeans,COMP,0,scDesign3,other
PCA,0.36,PCA,PCA,scDesign3,MOBSC,kmeans,HOMO,0,scDesign3,other
PCA,0.32,PCA,PCA,scDesign3,MOBSC,kmeans,NMI,0,scDesign3,other
PCA,0.48,PCA,PCA,scDesign3,MOBSC,kmeans,SIL,0,scDesign3,other
PCA,0.01,PCA,PCA,scDesign3,MOBSC,louvain,ARI,0,scDesign3,other
PCA,0.12,PCA,PCA,scDesign3,MOBSC,louvain,COMP,0,scDesign3,other
PCA,0.6,PCA,PCA,scDesign3,MOBSC,louvain,HOMO,0,scDesign3,other
PCA,0.2,PCA,PCA,scDesign3,MOBSC,louvain,NMI,0,scDesign3,other
PCA,0.18,PCA,PCA,scDesign3,MOBSC,louvain,SIL,0,scDesign3,other
PCA,0.19,PCA,PCA,scDesign3,MOBSC,spectral,ARI,0,scDesign3,other
PCA,0.33,PCA,PCA,scDesign3,MOBSC,spectral,COMP,0,scDesign3,other
PCA,0.43,PCA,PCA,scDesign3,MOBSC,spectral,HOMO,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,MOBSC,spectral,NMI,0,scDesign3,other
PCA,0.48,PCA,PCA,scDesign3,MOBSC,spectral,SIL,0,scDesign3,other
PCA,0.2,PCA,PCA,scDesign3,OVARIAN,kmeans,ARI,0,scDesign3,other
PCA,0.39,PCA,PCA,scDesign3,OVARIAN,kmeans,COMP,0,scDesign3,other
PCA,0.38,PCA,PCA,scDesign3,OVARIAN,kmeans,HOMO,0,scDesign3,other
PCA,0.39,PCA,PCA,scDesign3,OVARIAN,kmeans,NMI,0,scDesign3,other
PCA,0.42,PCA,PCA,scDesign3,OVARIAN,kmeans,SIL,0,scDesign3,other
PCA,0.1,PCA,PCA,scDesign3,OVARIAN,louvain,ARI,0,scDesign3,other
PCA,0.29,PCA,PCA,scDesign3,OVARIAN,louvain,COMP,0,scDesign3,other
PCA,0.47,PCA,PCA,scDesign3,OVARIAN,louvain,HOMO,0,scDesign3,other
PCA,0.36,PCA,PCA,scDesign3,OVARIAN,louvain,NMI,0,scDesign3,other
PCA,0.27,PCA,PCA,scDesign3,OVARIAN,louvain,SIL,0,scDesign3,other
PCA,0.19,PCA,PCA,scDesign3,OVARIAN,spectral,ARI,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,OVARIAN,spectral,COMP,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,OVARIAN,spectral,HOMO,0,scDesign3,other
PCA,0.37,PCA,PCA,scDesign3,OVARIAN,spectral,NMI,0,scDesign3,other
PCA,0.34,PCA,PCA,scDesign3,OVARIAN,spectral,SIL,0,scDesign3,other
PCA,0.59,PCA,PCA,scDesign3,PANCREAS,kmeans,ARI,0,scDesign3,other
PCA,0.64,PCA,PCA,scDesign3,PANCREAS,kmeans,COMP,0,scDesign3,other
PCA,0.66,PCA,PCA,scDesign3,PANCREAS,kmeans,HOMO,0,scDesign3,other
PCA,0.65,PCA,PCA,scDesign3,PANCREAS,kmeans,NMI,0,scDesign3,other
PCA,0.49,PCA,PCA,scDesign3,PANCREAS,kmeans,SIL,0,scDesign3,other
PCA,0.16,PCA,PCA,scDesign3,PANCREAS,louvain,ARI,0,scDesign3,other
PCA,0.34,PCA,PCA,scDesign3,PANCREAS,louvain,COMP,0,scDesign3,other
PCA,0.82,PCA,PCA,scDesign3,PANCREAS,louvain,HOMO,0,scDesign3,other
PCA,0.48,PCA,PCA,scDesign3,PANCREAS,louvain,NMI,0,scDesign3,other
